ids,date,user,replyCount,retweetCount,likeCount,lang,tweet,country,Emotion
1.51e+18,2022-04-08 15:50:16+00:00,TheStud9,0,0,0,en,Ukraine bombing itself is ludicrous.  Someone may have painted on it afterward to make Russia look far worse. #MissileFight,Ukraine,amusement
1.51e+18,2022-04-08 15:50:16+00:00,JonathanBuzoPO,0,0,0,en,"@JosepBorrellF But if the European Countries of the Union continue buying oil and gas to Russia... it means give money to Putin to continue killing the people of Ukraine , and I know this is not your fault dear Josep, greetings from Madrid",Ukraine,neutral
1.51e+18,2022-04-08 15:50:15+00:00,gillpea,0,0,0,en,"@SallyJHall 14?! (Do they get returned afterwards? I'm a tiny part of a team sending stuff to Ukraine/Poland, so I know how in demand these would be.)",Ukraine,curiosity
1.51e+18,2022-04-08 15:50:15+00:00,YDryw,0,0,1,en,"@baffled 
#HaikuChallenge
#focus

minor worries
I think of Ukraine
my focus shifts",Ukraine,neutral
1.51e+18,2022-04-08 15:50:13+00:00,RepSteel,2,2,4,en,"This week I voted to suspend normal trade relations with Russia and formalize the ban on Russian oil imports as a matter of law. Putin’s war crimes cannot go unanswered, and I am proud to stand with the people of Ukraine in their fight for democracy.",Ukraine,pride
1.51e+18,2022-04-08 15:50:13+00:00,felixabt,0,0,0,en,"Main #Ukraine war profiteers: #war industry, America’s dirty #oil &amp; #gas fracking industry &amp; the media:
Foreign #media make up 90% of 5-star hotel Intercontinental’s guests in Kiev. #CNN alone has dozens of reporters in Ukraine (not in Donbass, of course).
https://t.co/sbc5DYdteW",Ukraine,neutral
1.51e+18,2022-04-08 15:50:13+00:00,LewisHussey1,0,0,0,en,"@rebelious_dean @Osinttechnical It’s a trend among ultranationalist groups. 

Again, I’m not saying Ukraine should shoot them in the back. Just make sure they are subordinate to the government.",Ukraine,neutral
1.51e+18,2022-04-08 15:50:12+00:00,BrieflyCrypto,0,0,0,en,"EU Bans High Value #Crypto Services to Russia Aimed at Closing Sanctions Loopholes

Sentiment: Neutral

The European Union is taking further steps to sanction Russia following the invasion of Ukraine....

Brief: https://t.co/zju72kCCSr
https://t.co/xfc34pDjEY",Ukraine,neutral
1.51e+18,2022-04-08 15:50:12+00:00,BernhardHofle,0,0,3,en,"🇩🇪 It is possible to replace Russian gas imports without catastrophic impacts for the ""economy"". We can do it - for the sake of both, the people of Ukraine and the future of our children. I would say, two damn good reasons! https://t.co/un4d8tB7gq",Ukraine,approval
1.51e+18,2022-04-08 15:50:12+00:00,KilclooneyJohn,0,0,0,en,@DeckoDeck903 But you cannot vote from Ukraine!,Ukraine,neutral
1.51e+18,2022-04-08 15:50:12+00:00,BillBront,0,0,0,en,@trussliz Looks like we need more weapons Liz to Ukraine by “any” means possible 👍🏻🤗,Ukraine,neutral
1.51e+18,2022-04-08 15:50:12+00:00,StoquartI,0,0,0,en,"@BorisJohnson @Bundeskanzler Mr Boris Johnson is quite right because by buying energy from Russia, we allow Russia to arm itself and to destroy us. With respect to the unjustified intervention in Ukraine, Russia has made a mistake and in accordance with international law, any war criminal must be punished.",Ukraine,approval
1.51e+18,2022-04-08 15:50:12+00:00,myroslavapetsa,14,36,68,en,"In Kramatorsk a thousand of evacuees were waiting for the trains to take them to safer locations in Ukraine. They should have lived, not get brutally murdered like this. Five children among those 50 killed. Russian missile with “for the kids” inscription killed those children. https://t.co/Gn00jzRAu0",Ukraine,neutral
1.51e+18,2022-04-08 15:50:11+00:00,ChetMan1988,0,0,0,en,"@real__libyan @dan_cleef Your history is correct as Libyans did resist the first systemic fascism while they were colonized by Italy under Benito Mussolini’s fascist government. So kudos there. However, fascism and nazism are in fact different and the Ukraine isn’t run by Nazis’. That’s 🇷🇺 propaganda.",Ukraine,approval
1.51e+18,2022-04-08 15:50:11+00:00,jameelK60094344,0,1,1,en,@DmytroKuleba @OSCE @AnnLinde @RauZbigniew @Bujar_O I pray to God that peace be restored to the people of Ukraine and to Ukraine as soon as possible,Ukraine,caring
1.51e+18,2022-04-08 15:50:10+00:00,AlmadeMajed,0,0,0,en,"@soldier2017kg But you seized a group of these missiles in the past, and Russia uses this date and this is shading public opinion, but the truth is that no one kills his own people except the Russians. They never respect the rules of war, and you Russians, what are you doing in Ukraine?",Ukraine,neutral
1.51e+18,2022-04-08 15:50:10+00:00,RPFNH603,0,0,0,en,@GenDonBolduc @JoeBiden @SenatorHassan Do you have a horrible strategy just like the one you gave for Ukraine?,Ukraine,annoyance
1.51e+18,2022-04-08 15:50:10+00:00,100Yogas,0,0,0,en,"@vonderleyen @EU_Commission @JosepBorrellF You can’t stop war crimes so how are u going to prosecute the criminals? @vonderleyen &amp; EU take collective responsibility for  Genocide in Ukraine? In 5 weeks, EU pumped €35 Billion in to Financing Russia’s war by paying for energy, Russia wouldn’t be able to continue without it",Ukraine,neutral
1.51e+18,2022-04-08 15:50:10+00:00,MicheleWMiller_,0,0,1,en,And let’s not forget why Trump was impeached the first time…for holding up #Ukraine aide until they helped smear Biden son. https://t.co/fw6JwsFmfc,Ukraine,neutral
1.51e+18,2022-04-08 15:50:09+00:00,BlakezZ95,0,0,0,en,Ukraine War: UK to send £100m of military support to Ukraine https://t.co/Zu0dwGEPiy via @YouTube,Ukraine,approval
1.51e+18,2022-04-08 15:50:09+00:00,amitfunever,0,0,0,en,@islamicworldupd In Ukraine there is technology exchange going on between Russian and western countries.😄😄,Ukraine,neutral
1.51e+18,2022-04-08 15:50:09+00:00,ZenMasterUA,0,0,0,en,Russian means killer. Expel Russian fascists from their countries. Deport everyone who now supports the Russian government and Russia. Russian fascists have no place in civilized countries! #MariupolMassacre #BuchaMassacre #WeekendWithRoadies #WarCrimes #WarCrime #Ukraine,Ukraine,neutral
1.51e+18,2022-04-08 15:50:09+00:00,christo56271088,0,0,0,en,"@KremlinRussia_E Russians are barbarians.  

As a U.S. citizen, I am ready for the U&gt;S to enter the war.

Vladimir Putin is a threat to Ukraine and the world.",Ukraine,excitement
1.51e+18,2022-04-08 15:50:09+00:00,TheKrakenSays,0,0,0,en,"A little bit of light weekend reading. Who needs to sleep?

#PutinWarCrimes #PutinsWar #RussiaUkraineWar #RussianWarCrimesInUkraine #FionaHill #Ukraine #Russia https://t.co/PnRsbIgdx7",Ukraine,neutral
1.51e+18,2022-04-08 15:50:08+00:00,FOADEBOWALE,0,0,0,en,@AJEnglish NATO is waiting for the Russ to exhaust the their weaponry on Ukraine before they intervene military but  the Russ also have something in stock for them.The war is the start of  WW3 but they shld keep Africa out of it becos US and Europe always refers to themselves as the world.,Ukraine,neutral
1.51e+18,2022-04-08 15:50:08+00:00,walterlekh,0,3,2,en,"Russian invasion of Ukraine - LIVE updates.

 #walterreport 

https://t.co/KQCRVuehVF",Ukraine,neutral
1.51e+18,2022-04-08 15:50:08+00:00,JohnSolly69,0,0,0,en,@TristanSnell Where did you get your kaw degree? Ukraine? 🤣🤣🤣🤣,Ukraine,curiosity
1.51e+18,2022-04-08 15:50:08+00:00,fannishthoughts,0,0,0,en,"@hip_first Hmm you do know that the Donbas voted for independance from Russia don't you?
But let's not forget you want to nuke Ukraine. As a humane measure.
So your judgement is 'interesting'",Ukraine,curiosity
1.51e+18,2022-04-08 15:50:08+00:00,seleniumnxp,0,0,0,en,"@Dimitri_Jordan2 @Chris_Sullivan7 @Teleonomic @carlquintanilla @fundstrat Russian government lied so many times that no one will believe their ""evidence"" even if true. By tje way, what are russian troops doing in ukraine? Thats enough evidence.",Ukraine,neutral
1.51e+18,2022-04-08 15:50:08+00:00,janmarsh1,0,0,0,en,@dreynders @EU_Commission @EU_Justice @MFA_Ukraine @ukraineoffice Ukraine and EU are both Cabal controlled .... Self same entity.,Ukraine,neutral
1.51e+18,2022-04-08 15:50:08+00:00,scamps2014,0,0,0,en,"OMG just seen a video of many many Ukraine civilians rushing over to Russian tanks thanking them for their help. And shouting, don't take pity on the Nazis, so all you with your eyes closed, open them up now...",Ukraine,gratitude
1.51e+18,2022-04-08 15:50:07+00:00,realPattyRusso,1,0,0,en,"@pyxey @crum_damien @TDucklo To be fair,Ukraine was already insecure since it has been a weak dictatorship to this day.",Ukraine,neutral
1.51e+18,2022-04-08 15:50:07+00:00,YEWWinfo,0,0,0,en,"yewwWHAT The Exodus From Ukraine: A Photo Essay | The New Republic https://t.co/zqXiuKSg8E, see more https://t.co/fJ4lQqTePx",Ukraine,neutral
1.51e+18,2022-04-08 15:50:06+00:00,PantsMen3,0,0,0,en,#HELP.UKRAINE Burberry London Iconic NovaCheck Beige Cotton Pants Size 33 https://t.co/czjq4LU6Bo eBay,Ukraine,neutral
1.51e+18,2022-04-08 15:50:06+00:00,irishexaminer,0,0,0,en,Injured Fox News reporter Benjamin Hall makes first comments after attack in Ukraine https://t.co/vjUfpACXix,Ukraine,neutral
1.51e+18,2022-04-08 15:50:06+00:00,Gl0balEast,0,0,0,en,"@PhillipsPOBrien @LizSly @TheAtlantic It's an excellent article by a brilliant expert.

So, #Ukraine is clearly winning.

As such, it doesn't need much Western assistance.",Ukraine,admiration
1.51e+18,2022-04-08 15:50:05+00:00,effiedog,1,0,0,en,Russian rocket attack kills 50 people at packed train station in eastern Ukraine. https://t.co/4YPOD2mRbm,Ukraine,neutral
1.51e+18,2022-04-08 15:50:05+00:00,sianne77662914,2,0,1,en,"@KirstenFeldges @Giorgio75964575 @MingalabaWar War between Government who plan to contribute weapons to Ukraine as NATO members and poor Italians who starving after Covid restriction since 2020.

That's not right choice for us. Sorry.",Ukraine,disapproval
1.51e+18,2022-04-08 15:50:05+00:00,brigantine72,0,0,0,en,If you’re not for give Ukraine the proper military aid they need to win the war DO NOT reply to my tweets on this. Not discussing it with folks anymore just blocking. Time for discussion is long over. @POTUS &amp; @NATO are not doing enough. End of discussion!,Ukraine,neutral
1.51e+18,2022-04-08 15:50:05+00:00,ReimannMusik,0,0,0,en,"Every Saturday at 8:00 p.m.!
bells for peace
In Ukraine and in the world.
Join us !
peace demo !
A peace action by
Reimann Music
Kind regards from Berlin
A.Reimann
Link zum Video:
https://t.co/XxJsaoyQr6 https://t.co/jdvKMSvIip",Ukraine,neutral
1.51e+18,2022-04-08 15:50:05+00:00,WashInstitute,0,0,0,en,"""It was not provocation that led Putin to invade Ukraine. It was his reading of Ukrainian and Western weakness,"" writes @AmbDennisRoss in @thehill. https://t.co/CQ1c8gY9aY",Ukraine,neutral
1.51e+18,2022-04-08 15:50:04+00:00,CutterDriftwood,0,0,0,en,"RUSSIA MURDERS CIVILIANS...AGAIN
In The City Of Kramatorsk, Eastern Ukraine, A Train Station Used To Evacuate Civilians From Areas Under Heavy Russian Bombardment Was Targeted By Russian Missiles, Murdering More Than 30 &amp; Wounding Over 100
#RussiaWarCrimes
https://t.co/JCbKfCreSr",Ukraine,neutral
1.51e+18,2022-04-08 15:50:04+00:00,myedmondsnews,0,0,0,en,Reminder: Mosaic Arts Northwest Choir and Orchestra to perform benefit concerts for Ukraine https://t.co/KlxCF5Ho0z https://t.co/eYKS36ttr4,Ukraine,neutral
1.51e+18,2022-04-08 15:50:03+00:00,business,3,7,15,en,Nigeria’s president said a state gasoline subsidy will cost almost 10 times more than budgeted because the war in Ukraine has pushed up oil prices https://t.co/LOg0L1oghB,Ukraine,neutral
1.51e+18,2022-04-08 15:50:03+00:00,RimlandSky,0,0,0,en,"Everything less than the lower right option is not acceptable since it will inevitably lead to another war. Thus the West must make clear to Russia that

1. It will ensure by all means that #Ukraine will win decisively
2. Every other outcome will lead to ever increasing sanctions https://t.co/BVLCCbuQix",Ukraine,realization
1.51e+18,2022-04-08 15:50:03+00:00,MailOnline,4,6,12,en,Britain will send Ukraine another £100million-worth of weapons https://t.co/JrLVzX94gw https://t.co/FEbOcE0tTM,Ukraine,neutral
1.51e+18,2022-04-08 15:50:02+00:00,ms_MariaB,0,0,3,en,Today I learned two things: 1 North Korea has a magazine for it's people and they're on Twitter. 2. One of my followers thinks it's a great source for the situation in Ukraine worth retweeting.,Ukraine,neutral
1.51e+18,2022-04-08 15:50:01+00:00,BL20422822,1,0,0,en,"@6lennybravo @fishyfish67 @DelusionsMass @ALefty123 @BellRoniBell @JohnOz1900 @Barbarajdurkin @RustyAway @Neilcharles1450 @DamienHamilto17 @RAM0667 @insane_voice @biffmack @Racing_Mackay @Jaisans @Anvndarnamn5 @jpgcrowley @GaryWHall @cbeckj @Lorrilala @aSinister @andyboulo @ponycar06 @MedBennett @canalzone68 @KevinSecular2 @AlexVickeryHowe @SeanFlan45 @Narvuntien @brandondaly2018 @glinch72 @IngersolRobert @TobyRayEnglish @ItsTheAtmospher @Ceist8 @ChrisBBacon3 @Jonnyporkchop @pauladamsalber1 @TomPlesier @janggly @NeatCraftsmen @TheDisproof @10kClimate @ozzorro1 @robhon_ @LouisCy72344053 @The_Doctor_Why @GeraldKutney @JohnDublin10 @PoeBrianL lol.

you support Nazis in Ukraine.

MrAssumption.  You need to be consistent",Ukraine,amusement
1.51e+18,2022-04-08 15:50:01+00:00,JanetWa94118686,0,0,0,en,"Beltway Insider: Biden/Title 42, Ukraine War, Russia/Wagner Group COVID/Vaccine Totals, Jen Psaki, Will Smith https://t.co/9mKUEikJI8",Ukraine,neutral
1.51e+18,2022-04-08 15:50:01+00:00,reactionlife,0,1,2,en,"🛢️ The case for weaponising Europe’s purchases of Russian energy is not about reducing dependency. It is about winning the war in Ukraine, writes @bill_emmott.

🔓 Article is free to read ⬇️

https://t.co/IMYbBlqjjZ",Ukraine,neutral
1.51e+18,2022-04-08 15:50:00+00:00,GailDow12,0,0,0,en,@BlueVotesMatter @jennifersterri1 The US has provided weapons of defense to Ukraine. We need to add offensive weapons to their support.,Ukraine,approval
1.51e+18,2022-04-08 15:50:00+00:00,PaulGShevlin,0,0,0,en,@williamcrawley William. You spoke some weeks ago with a woman operating a dog shelter in Ukraine. Is she still ok?,Ukraine,neutral
1.51e+18,2022-04-08 15:50:00+00:00,Beyaz93203145,0,0,0,en,"What can be said?
#Armenia #Russia #Ukraine https://t.co/NACMbDgk2C",Ukraine,curiosity
1.51e+18,2022-04-08 15:50:00+00:00,TheInsiderPaper,2,6,14,en,"JUST IN - Ukraine begins excavation of Bucha mass grave

https://t.co/IbfnkWEWmG",Ukraine,neutral
1.51e+18,2022-04-08 15:50:00+00:00,insideclimate,0,1,3,en,"“There is less land than there is demand for the goods that come from the land.” As Russia’s war in Ukraine disrupts food production, experts are questioning the expanding use of cropland for biofuels.

https://t.co/f9uT8KqqTr",Ukraine,neutral
1.51e+18,2022-04-08 15:50:00+00:00,SkyNews,4,4,22,en,"The German government's deputy spokesperson responds to denials of war crimes made by Putin's spokesman Dmitry Peskov on Sky News.

Ukraine live updates: https://t.co/gkLc2238P6 https://t.co/5udsaeqUEP",Ukraine,neutral
1.51e+18,2022-04-08 15:50:00+00:00,BobbyT8080,1,0,0,en,"@3rdCoastPirate @mtracey I struck a nerve with the douchebag. Your mom's calling, it's laundry day and you need to empty your hamper.

I served in uniform already. Did you? I am happy to send your tax dollars to Ukraine. That is if you actually have a job and pay taxes.",Ukraine,joy
1.51e+18,2022-04-08 15:49:59+00:00,Maraki378,0,0,1,en,"@vonderleyen @JosepBorrellF Are you planning on bringing Ukraine's Nazis to justice? 🙄 

Your speech isn't even original - see Brzezinski and the Mujahideen or even 2017 Lindsey Graham to Ukraine Military, ""Your fight is our fight""

https://t.co/XcTlzaUdU8",Ukraine,curiosity
1.51e+18,2022-04-08 15:49:59+00:00,KathyKAnd,0,0,0,en,"@KyivIndependent And Russia is blaming Ukraine, based on that missile type",Ukraine,neutral
1.51e+18,2022-04-08 15:49:59+00:00,PRICO58,0,0,0,en,"Rocket attack on Ukraine train station kills at least 50 trying to flee, scores injured https://t.co/06T7OuYgz3",Ukraine,sadness
